[2026-06-03 21:56:53.725556] 🚀 Smart Auto Monitor Started...
[2026-06-03 21:56:54.305213] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/requirements.py -> runner/python/requirements.py
[2026-06-03 21:56:54.306001] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/specifiers.py -> runner/python/specifiers.py
[2026-06-03 21:56:54.306634] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/tags.py -> runner/python/tags.py
[2026-06-03 21:56:54.307128] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/utils.py -> runner/python/utils.py
[2026-06-03 21:56:54.307679] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/version.py -> runner/python/version.py
[2026-06-03 21:56:54.308496] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/licenses/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:54.309259] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/licenses/_spdx.py -> runner/python/_spdx.py
[2026-06-03 21:56:54.310153] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:54.310612] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/__main__.py -> runner/python/__main__.py
[2026-06-03 21:56:54.311081] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/android.py -> runner/python/android.py
[2026-06-03 21:56:54.311524] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/api.py -> runner/python/api.py
[2026-06-03 21:56:54.311986] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/macos.py -> runner/python/macos.py
[2026-06-03 21:56:54.312489] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/unix.py -> runner/python/unix.py
[2026-06-03 21:56:54.312876] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/version.py -> runner/python/version.py
[2026-06-03 21:56:54.313323] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/windows.py -> runner/python/windows.py
[2026-06-03 21:56:54.313986] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/tomli/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:54.314547] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/tomli/_parser.py -> runner/python/_parser.py
[2026-06-03 21:56:54.315068] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/tomli/_re.py -> runner/python/_re.py
[2026-06-03 21:56:54.315540] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/tomli/_types.py -> runner/python/_types.py
[2026-06-03 21:56:54.316399] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:54.317125] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_checkers.py -> runner/python/_checkers.py
[2026-06-03 21:56:54.317701] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_config.py -> runner/python/_config.py
[2026-06-03 21:56:54.318194] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_decorators.py -> runner/python/_decorators.py
[2026-06-03 21:56:54.318624] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_exceptions.py -> runner/python/_exceptions.py
[2026-06-03 21:56:54.319145] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_functions.py -> runner/python/_functions.py
[2026-06-03 21:56:54.319624] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_importhook.py -> runner/python/_importhook.py
[2026-06-03 21:56:54.320113] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_memo.py -> runner/python/_memo.py
[2026-06-03 21:56:54.320539] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_pytest_plugin.py -> runner/python/_pytest_plugin.py
[2026-06-03 21:56:54.320965] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_suppression.py -> runner/python/_suppression.py
[2026-06-03 21:56:54.321640] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_transformer.py -> runner/python/_transformer.py
[2026-06-03 21:56:54.322101] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_union_transformer.py -> runner/python/_union_transformer.py
[2026-06-03 21:56:54.322595] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_utils.py -> runner/python/_utils.py
[2026-06-03 21:56:54.323431] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:54.323868] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/__main__.py -> runner/python/__main__.py
[2026-06-03 21:56:54.324436] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/_bdist_wheel.py -> runner/python/_bdist_wheel.py
[2026-06-03 21:56:54.324818] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/_setuptools_logging.py -> runner/python/_setuptools_logging.py
[2026-06-03 21:56:54.325217] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/bdist_wheel.py -> runner/python/bdist_wheel.py
[2026-06-03 21:56:54.325851] 🛠 Auto-fixed: ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/macosx_libfile.py
[2026-06-03 21:56:54.326123] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/macosx_libfile.py -> runner/python/macosx_libfile.py
[2026-06-03 21:56:54.326640] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/metadata.py -> runner/python/metadata.py
[2026-06-03 21:56:54.327042] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/util.py -> runner/python/util.py
[2026-06-03 21:56:54.327427] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/wheelfile.py -> runner/python/wheelfile.py
[2026-06-03 21:56:54.328086] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/cli/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:54.328556] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/cli/convert.py -> runner/python/convert.py
[2026-06-03 21:56:54.328919] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/cli/pack.py -> runner/python/pack.py
[2026-06-03 21:56:54.329347] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/cli/tags.py -> runner/python/tags.py
[2026-06-03 21:56:54.329699] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/cli/unpack.py -> runner/python/unpack.py
[2026-06-03 21:56:54.330264] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:54.330831] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:54.331292] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/_elffile.py -> runner/python/_elffile.py
[2026-06-03 21:56:54.331779] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/_manylinux.py -> runner/python/_manylinux.py
[2026-06-03 21:56:54.332279] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/_musllinux.py -> runner/python/_musllinux.py
[2026-06-03 21:56:54.332806] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/_parser.py -> runner/python/_parser.py
[2026-06-03 21:56:54.333289] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/_structures.py -> runner/python/_structures.py
[2026-06-03 21:56:54.333775] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/_tokenizer.py -> runner/python/_tokenizer.py
[2026-06-03 21:56:54.334289] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/markers.py -> runner/python/markers.py
[2026-06-03 21:56:54.334763] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/requirements.py -> runner/python/requirements.py
[2026-06-03 21:56:54.335558] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/specifiers.py -> runner/python/specifiers.py
[2026-06-03 21:56:54.336369] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/tags.py -> runner/python/tags.py
[2026-06-03 21:56:54.337057] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/utils.py -> runner/python/utils.py
[2026-06-03 21:56:54.337706] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/version.py -> runner/python/version.py
[2026-06-03 21:56:54.338692] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/zipp/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:54.339189] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/zipp/glob.py -> runner/python/glob.py
[2026-06-03 21:56:54.339775] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/zipp/compat/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:54.340230] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/_vendor/zipp/compat/py310.py -> runner/python/py310.py
[2026-06-03 21:56:54.340893] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:54.341285] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/_requirestxt.py -> runner/python/_requirestxt.py
[2026-06-03 21:56:54.341639] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/alias.py -> runner/python/alias.py
[2026-06-03 21:56:54.342091] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/bdist_egg.py -> runner/python/bdist_egg.py
[2026-06-03 21:56:54.342535] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/bdist_rpm.py -> runner/python/bdist_rpm.py
[2026-06-03 21:56:54.343096] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/bdist_wheel.py -> runner/python/bdist_wheel.py
[2026-06-03 21:56:54.343524] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/build.py -> runner/python/build.py
[2026-06-03 21:56:54.343902] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/build_clib.py -> runner/python/build_clib.py
[2026-06-03 21:56:54.344441] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/build_ext.py -> runner/python/build_ext.py
[2026-06-03 21:56:54.344932] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/build_py.py -> runner/python/build_py.py
[2026-06-03 21:56:54.345293] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/develop.py -> runner/python/develop.py
[2026-06-03 21:56:54.345650] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/dist_info.py -> runner/python/dist_info.py
[2026-06-03 21:56:54.345980] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/easy_install.py -> runner/python/easy_install.py
[2026-06-03 21:56:54.346508] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/editable_wheel.py -> runner/python/editable_wheel.py
[2026-06-03 21:56:54.347021] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/egg_info.py -> runner/python/egg_info.py
[2026-06-03 21:56:54.347459] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/install.py -> runner/python/install.py
[2026-06-03 21:56:54.347885] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/install_egg_info.py -> runner/python/install_egg_info.py
[2026-06-03 21:56:54.348479] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/install_lib.py -> runner/python/install_lib.py
[2026-06-03 21:56:54.348967] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/install_scripts.py -> runner/python/install_scripts.py
[2026-06-03 21:56:54.349381] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/rotate.py -> runner/python/rotate.py
[2026-06-03 21:56:54.349758] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/saveopts.py -> runner/python/saveopts.py
[2026-06-03 21:56:54.350313] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/sdist.py -> runner/python/sdist.py
[2026-06-03 21:56:54.350807] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/setopt.py -> runner/python/setopt.py
[2026-06-03 21:56:54.351231] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/command/test.py -> runner/python/test.py
[2026-06-03 21:56:54.352088] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/compat/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:54.352661] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/compat/py310.py -> runner/python/py310.py
[2026-06-03 21:56:54.353158] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/compat/py311.py -> runner/python/py311.py
[2026-06-03 21:56:54.353566] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/setuptools/compat/py312.py -> runner/python/py312.py
